index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Month,Weekday
105271,403-9960946-3060306,2022-06-17,Shipped,Amazon,Amazon.in,Expedited,SET058,SET058-KR-NP-XL,Set,XL,B07R59TDM1,Shipped,1,INR,847.0,BENGALURU,KARNATAKA,560103.0,IN,,False,,2022-06,Friday
84349,402-3502210-0782726,2022-05-04,Shipped,Amazon,Amazon.in,Expedited,SET172,SET172-KR-PP-B-M,Set,M,B0822V3NH7,Shipped,1,INR,968.0,LUCKNOW,UTTAR PRADESH,226016.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Wednesday
34181,402-2089901-7448351,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XS,Set,XS,B0822TFD7Y,Shipped,1,INR,788.0,MUMBAI,MAHARASHTRA,400043.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Sunday
71650,402-2467637-6665945,2022-05-13,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3905,JNE3905-DR-XL,Western Dress,XL,B09YYPWNT8,Shipped,1,INR,625.0,KALABURGI,KARNATAKA,585102.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-2MN4SWBDTUSNI,Amazon PLCC Free-Financing Universal Merchant AAT-4VFZUZS2EO5J2,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-05,Friday
128715,171-9842626-3622742,2022-06-01,Shipped,Amazon,Amazon.in,Expedited,PSET264,PSET264-KR-NP-6XL,Set,6XL,B09M77164V,Shipped,1,INR,1325.0,New Delhi,DELHI,110058.0,IN,,False,,2022-06,Wednesday
109557,402-9032304-4683507,2022-06-14,Shipped,Amazon,Amazon.in,Expedited,JNE3566,JNE3566-KR-XXL,kurta,XXL,B08MXCJDTN,Shipped,1,INR,368.0,PALAKKAD,KERALA,679340.0,IN,,False,,2022-06,Tuesday
34966,402-1618159-8997133,2022-04-09,Shipped,Amazon,Amazon.in,Expedited,JNE3794,JNE3794-KR-XL,kurta,XL,B09HM9HC4T,Shipped,1,INR,517.0,Perinthalmanna,KERALA,679323.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Saturday
21914,408-8329163-5643549,2022-04-17,Cancelled,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-XL,kurta,XL,B09K3XXDMR,Cancelled,0,,,BENGALURU,KARNATAKA,560087.0,IN,,False,,2022-04,Sunday
16816,404-7821698-0573944,2022-04-20,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET397,SET397-KR-NP  -M,Set,M,B09RKD6KWL,Shipped,1,INR,1186.0,RANCHI,JHARKHAND,834001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-XX7G3ZRJJJ5LG,Amazon PLCC Free-Financing Universal Merchant AAT-LEHCKNDBJG64E,Amazon PLCC Free-Financing Universal Merchant AAT-DJVHCEV7D7RQY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Wednesday
48471,171-9405441-2425918,2022-04-01,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3834,JNE3834-KR-S,kurta,S,B09Q3JJCB6,Shipped,1,INR,549.0,CHANDANNAGAR,WEST BENGAL,712137.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-DFM4OAAQ3RGPM,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Friday
33471,405-9824060-7450719,2022-04-10,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-L,Set,L,B0822TBFW3,Shipped,1,INR,788.0,MUMBAI,MAHARASHTRA,401106.0,IN,,False,,2022-04,Sunday
28315,403-7002305-3483504,2022-04-13,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-XL,kurta,XL,B081X921QM,Unshipped,1,INR,471.0,PATHANAMTHITTA,KERALA,689547.0,IN,,False,,2022-04,Wednesday
77835,407-7237062-6368328,2022-05-08,Cancelled,Amazon,Amazon.in,Expedited,J0195,J0195-TP-XS,Top,XS,B0965K312L,Cancelled,0,,,KOLKATA,WEST BENGAL,700142.0,IN,,False,,2022-05,Sunday
29901,404-6075941-3381937,2022-04-13,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Shipped,1,INR,788.0,Pune,MAHARASHTRA,411045.0,IN,,False,,2022-04,Wednesday
98688,404-0031026-0745911,2022-06-22,Shipped,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-XL,kurta,XL,B07GRQVB2G,Shipped,1,INR,376.0,Ongole,ANDHRA PRADESH,523001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Wednesday
73821,402-0892067-6043551,2022-05-11,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,Shipped,1,INR,999.0,LEH,JAMMU & KASHMIR,194101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Wednesday
124844,406-8218290-3204325,2022-06-03,Cancelled,Amazon,Amazon.in,Expedited,MEN5004,MEN5004-KR-S,kurta,S,B08YZ175BR,Unshipped,1,INR,688.0,CHENNAI,TAMIL NADU,600039.0,IN,,False,,2022-06,Friday
83544,403-5153673-8625965,2022-05-04,Shipped,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-XXL,kurta,XXL,B07H7DZXJ5,Shipped,1,INR,518.0,Tirumangalam,TAMIL NADU,625706.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Wednesday
21397,402-9872557-5629169,2022-04-17,Shipped,Amazon,Amazon.in,Expedited,SET344,SET344-KR-NP-XXXL,Set,3XL,B09QJ3WT3H,Shipped,1,INR,968.0,NORTH WEST DELHI,DELHI,110034.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Sunday
106588,171-7011790-0125903,2022-06-16,Cancelled,Amazon,Amazon.in,Expedited,JNE2171,JNE2171-KR-437-XS,kurta,XS,B07FTL9GTF,Unshipped,1,INR,518.0,AJMER,RAJASTHAN,305003.0,IN,,False,,2022-06,Thursday
114740,404-1625980-5754731,2022-06-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-S,Set,S,B0894X27FC,Shipped,1,INR,664.0,Khammam,TELANGANA,507001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-DIJISC7JHOVCY,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,2022-06,Friday
58978,405-5136161-0689154,2022-05-24,Shipped,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-M,Top,M,B09B3HRDLP,Shipped,1,INR,371.0,KOLKATA,WEST BENGAL,700103.0,IN,,False,,2022-05,Tuesday
57449,405-1637670-1381940,2022-05-25,Shipped,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-XL,kurta,XL,B099FD3RH8,Shipped,1,INR,459.0,CHENNAI,TAMIL NADU,600053.0,IN,,False,,2022-05,Wednesday
105456,406-1578204-6925108,2022-06-17,Shipped,Amazon,Amazon.in,Expedited,J0201,J0201-TP-XS,Top,XS,B0965JTTHB,Shipped,1,INR,625.0,GURUGRAM,HARYANA,122003.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Friday
48728,403-8316690-7455548,2022-04-01,Shipped,Amazon,Amazon.in,Expedited,J0104,J0104-KR-XL,kurta,XL,B08BJSGKD8,Shipped,1,INR,442.0,Bangalore,KARNATAKA,560062.0,IN,,False,,2022-04,Friday
33900,407-3627409-0413955,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5026,MEN5026-KR-S,kurta,S,B08YYYD4ZL,Shipped,1,INR,499.0,NAGPUR,MAHARASHTRA,440022.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,2022-04,Sunday
82352,171-8165852-0354726,2022-05-05,Shipped,Amazon,Amazon.in,Expedited,SET252,SET252-KR-PP-XS,Set,XS,B08TH86DG1,Shipped,1,INR,759.0,LATUR,MAHARASHTRA,413512.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Thursday
42787,404-1732703-3747567,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,JNE3836,JNE3836-KR-M,kurta,M,B09RKCM347,Shipped,1,INR,627.0,GHAZIABAD,UTTAR PRADESH,201009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Monday
124971,408-5682346-8687560,2022-06-03,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-M,Set,M,B09M6TQ7DJ,Shipped,1,INR,1613.0,LUCKNOW,UTTAR PRADESH,226031.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Friday
43075,405-6941658-8166758,2022-04-04,Shipped,Amazon,Amazon.in,Expedited,J0044,J0044-TP-S,Top,S,B08BK59ZWF,Shipped,1,INR,299.0,ERNAKULAM,KERALA,682028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Monday
42163,406-0050111-3796377,2022-04-05,Cancelled,Amazon,Amazon.in,Expedited,JNE3313,JNE3313-KR-A-XXL,kurta,XXL,B07SMNGTKQ,Unshipped,1,INR,549.0,NEW DELHI,DELHI,110068.0,IN,,False,,2022-04,Tuesday
34373,403-4808611-7160314,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3720,JNE3720-KR-M,kurta,M,B099NPPRKB,Shipped,1,INR,517.0,NAGERCOIL,TAMIL NADU,629603.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Sunday
8256,402-9953636-7261903,2022-04-25,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0119,J0119-TP-XXXL,Top,3XL,B08RYPRVPV,Shipped,1,INR,540.0,VADODARA,Gujarat,390023.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Monday
112343,171-3126037-2152318,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XXXL,Set,3XL,B08QGNCNNJ,Shipped,1,INR,1442.0,JAIPUR,RAJASTHAN,302019.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Sunday
31878,407-1197282-0109105,2022-04-11,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5027,MEN5027-KR-XXL,kurta,XXL,B08YYSLLKG,Shipped,1,INR,475.0,NAVI MUMBAI,MAHARASHTRA,410206.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-ACZIPIA37BFIY,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-DELQQPYRTQEMS,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-04,Monday
91917,402-3191167-9671516,2022-06-28,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXXL,kurta,3XL,B08KRZK1NB,Shipped,1,INR,399.0,VISAKHAPATNAM,ANDHRA PRADESH,530017.0,IN,,False,,2022-06,Tuesday
48249,408-3968092-8066726,2022-04-01,Shipped,Amazon,Amazon.in,Expedited,SET193,SET193-KR-NP-A-S,Set,S,B08L93M23B,Shipped,1,INR,761.0,DEHRADUN,UTTARAKHAND,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Friday
104611,404-5368400-4498709,2022-06-18,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-M,kurta,M,B099FB63Q6,Shipped,1,INR,468.0,BENGALURU,KARNATAKA,560043.0,IN,,False,,2022-06,Saturday
59578,402-8165095-2613162,2022-05-23,Cancelled,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-M,kurta,M,B08PCVMF6R,Unshipped,1,INR,544.0,HYDERABAD,TELANGANA,500028.0,IN,,False,,2022-05,Monday
98472,407-0713163-4663553,2022-06-23,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0244,J0244-SKD-M,Set,M,B0925X6RTJ,Shipped,1,INR,1174.0,SIDDIPET,TELANGANA,502103.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7IFG6TWAZNCBQ,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,2022-06,Thursday
18342,406-0290125-6932368,2022-04-19,Shipped,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-XXL,Set,XXL,B09K3YHSDV,Shipped,1,INR,1115.0,MAHOBA,UTTAR PRADESH,210427.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-04,Tuesday
28034,405-7146522-4082712,2022-04-14,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XXXL,kurta,3XL,B08XVNX5LD,Shipped,1,INR,399.0,KOLKATA,WEST BENGAL,700070.0,IN,,False,,2022-04,Thursday
21004,404-4741930-4811526,2022-04-18,Shipped,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-L,kurta,L,B081X4S825,Shipped,1,INR,471.0,NEW DELHI,DELHI,110059.0,IN,,False,,2022-04,Monday
29625,405-9769501-0205104,2022-04-13,Shipped,Amazon,Amazon.in,Expedited,SET286,SET286-KR-NP-XL,Set,XL,B099NGZGRJ,Shipped,1,INR,626.0,BANGALORE,KARNATAKA,560097.0,IN,,False,,2022-04,Wednesday
111661,405-6867270-1145109,2022-06-12,Shipped,Amazon,Amazon.in,Expedited,J0006,J0006-SET-XXXL,Ethnic Dress,3XL,B0894X7XDM,Shipped,1,INR,855.0,BENGALURU,KARNATAKA,560078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Sunday
49114,402-2428575-2345117,2022-05-31,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-M,kurta,M,B08BJT3PSM,Shipped,1,INR,568.0,THANE,MAHARASHTRA,400615.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-05,Tuesday
99907,405-6744206-2591546,2022-06-21,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XL,Set,XL,B08W8DJG7F,Shipped,1,INR,563.0,MUMBAI,MAHARASHTRA,400078.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,2022-06,Tuesday
